from_stop,to_stop,departure_ts,arrival_ts,user_id
A,B,9034,9108,6454034254671553606
B,C,9016,9108,-2734032075541509719
A,B,9042,9108,2682571527637462985
B,C,9002,9108,6163069430190493223
B,C,9090,9108,-8970063303038381947
B,C,8975,9110,5404118103731754950
B,C,9010,9110,-3302759302791266674
A,B,9034,9110,-1223424231792475261
A,B,8977,9110,1558911541053042276
B,C,9024,9112,3481657006488460737
A,B,9036,9112,-4850876324309914603
B,C,9024,9112,-2750661721352033344
A,B,9030,9112,-2112478029891222204
B,C,8959,9112,4804591291729910590
B,C,8985,9112,8520175990485109863
B,C,9026,9112,-2780440461723279906
A,B,8998,9114,-3478076927205157293
B,C,9022,9114,-5021344595183548777
B,C,8985,9114,-121614538311880324
A,C,8884,9114,-3910129692968139182
B,C,9108,9116,6737373884304226718
A,B,9036,9116,5494909496956961555
B,C,8801,9116,-6743862692472356761
A,B,8954,9116,-7558179922212273653
A,B,9034,9116,-4977406282172860674
B,C,8989,9118,3331586516385148130
A,B,9030,9118,2414152945787845608
A,B,9000,9118,2254578980511788295
A,B,9021,9118,-1851190890562979077
A,B,8988,9118,1026389890184089530
B,C,8995,9118,8693941857638005156
B,C,8961,9118,8652810157213566226
A,B,8967,9120,1309543081453607738
B,C,8997,9120,8516874310357321887
A,B,9030,9120,-3317246002164677647
A,B,8998,9120,8847730944483440301
B,C,8963,9120,-1207156462438675338
B,C,9016,9120,7430648866378032544
B,C,8997,9120,4407360874611444887
B,C,9114,9122,-9141825978281216195
B,C,9016,9122,7869846822935057229
B,C,9020,9122,9184179672864240534
B,C,9002,9122,7659223823834832703
B,C,9012,9122,223675102248947461
B,C,9022,9122,7347946622684362249
A,B,9003,9122,1522545238065937423
A,C,8884,9122,8282922029286424904
A,B,9036,9122,-7329773395579893117
B,C,9114,9122,-2750661721352033344
A,B,8939,9122,6943101586920276709
B,C,9020,9124,-2514177579293835932
B,C,9004,9124,431315784689349813
B,C,9016,9124,-1919517485424017981
B,C,9018,9124,-4982831036951830475
B,C,9118,9124,-1129293783436061462
A,C,8896,9124,5679027318253532813
B,C,9122,9126,4513970803471418892
B,C,9022,9126,-9197480897242710745
B,C,9016,9126,-5547575885044402903
B,C,9000,9126,4789770442311024984
B,C,8973,9126,2021575636677667686
B,C,9114,9126,3481657006488460737
B,C,9024,9128,-8524245711256450736
B,C,9010,9128,-9129871943177953204
A,B,9036,9128,-4255066639683286119
A,B,9004,9128,8900873622599750048
A,B,9028,9128,2393578572015119373
B,C,9010,9128,2100713797433433037
A,B,9024,9128,1337780481800992676
B,C,9116,9131,-3112188649836513344
B,C,9014,9133,-3435202719981785183
A,C,8899,9133,9050807775077234058
B,C,8975,9133,6168407481194502796
A,B,8988,9133,7780087232343023335
A,B,8965,9133,418281426142564501
B,C,9004,9133,1830461385365304192
B,C,9004,9133,-7579893081021620025
B,C,9030,9133,1488818813320232894
B,C,9006,9137,-3515390404745299308
A,B,9000,9137,5179404425581527462
A,B,9016,9137,1550881916895579590
A,B,9036,9137,8476938230489026981
B,C,9000,9139,4262592058362603933
B,C,9012,9139,-6217262508136860561
A,C,8885,9139,-3107065110914292072
B,C,9016,9139,5014162601692563981
A,B,9024,9141,4046533196347236079
A,B,9034,9141,-8805563307790403845
B,C,8991,9141,6619122650955429856
B,C,9024,9141,-8854520878848370125
B,C,9020,9141,-3482336220843684747
B,C,9116,9145,-5003358173752341773
A,B,9038,9145,-749206725549502414
B,C,9008,9145,-2310520110704023233
B,C,9016,9145,-3437267983868439596
B,C,9016,9145,7700196129736202023
B,C,9008,9147,7325440960830616673
A,C,8851,9147,-247278023116261427
A,B,9036,9147,-1952432129317821403
A,B,9030,9147,8683551157845908123
A,C,8892,9147,-1539144433522937236
A,C,8740,9147,-8854535878924370198
B,C,9022,9149,5584420374918605312
B,C,8989,9149,6106700865547900406
B,C,9149,9151,7347946622684362249
B,C,8967,9151,-6024491329974594500
B,C,8955,9151,6183558502253172825
B,C,9022,9153,6723625260069802951
A,C,8904,9153,2441312138933973040
B,C,8973,9153,3473062218312801346
B,C,9016,9153,-2707865596035145538
A,B,9018,9153,1369511232176204557
A,B,9019,9155,2926513814487723183
B,C,9020,9155,-1642817525382789111
B,C,8965,9155,-1561703511829867616
B,C,9016,9157,1487169251902706602
A,C,8876,9161,8118183592423980433
B,C,9187,9198,402017284302090409
B,C,9192,9202,-8676340036946898695
B,C,9196,9202,-7618087617045802300
A,B,9124,9214,5292791807961566089
A,B,9120,9214,-6855645611035373881
B,C,9100,9216,-6295429202023271057
A,B,9163,9216,818189856900754199
B,C,9141,9216,-473828491568880899
A,B,9162,9216,3143546175670063848
A,B,9127,9216,-8157889832662020867
A,B,9168,9216,3020778549907216503
A,B,9157,9218,4482122866409594855
B,C,9141,9218,4740549499027513899
A,B,9162,9219,-8077010804430888999
B,C,9102,9219,1206428433034606597
B,C,9198,9219,-3541729355482412316
A,B,9163,9219,-1342855073573601367
A,B,9163,9219,9167296640580655457
B,C,9128,9221,-7844630905047727638
A,B,9162,9221,-6034447959371962577
B,C,9102,9221,7039202037595976988
B,C,9147,9221,1095333134646736356
A,B,9169,9221,13156224123464296
B,C,9137,9221,-6342921321561389966
A,B,9160,9221,7532802965667191935
A,B,9162,9221,-8602427365303420934
A,B,9138,9223,466486261812318066
B,C,9141,9223,2313842186625693128
A,B,9158,9223,-8670146305668027212
A,B,9151,9223,1547721188036097617
A,B,9162,9223,-7300319724530501783
A,B,9142,9223,-3880157669221004761
B,C,9147,9223,1955733441115396421
B,C,9096,9223,7814173411648753355
A,B,9168,9223,-7566630906062565177
A,B,9150,9223,-6236972761228304059
A,B,9133,9223,-283088579910253460
A,B,9162,9223,5530033968810332967
A,B,9163,9223,-7602419365160420678
B,C,9118,9223,2094505907315176291
A,C,9030,9223,-5493491633438868511
B,C,9128,9225,1056435425128972975
B,C,9104,9225,-2878560194610301589
A,B,9109,9225,9153815892422528691
B,C,9092,9225,605559854074836481
A,B,9130,9225,-7671584936415183739
B,C,9151,9225,4906572512299298979
B,C,9147,9225,-2112478029891222204
B,C,9137,9225,5791531430195666493
B,C,9147,9225,-6437331496774609231
B,C,9098,9225,-7397783200295101427
A,B,9162,9225,-1207107462148674960
B,C,9118,9225,2414152945787845608
A,B,9162,9225,-7739127532154717512
A,B,9157,9225,323053988491528618
B,C,9141,9227,2644961546013899524
A,B,9169,9227,7541470875003937338
A,B,9169,9227,-3911627036042981064
A,B,9160,9227,-1079475486440057341
B,C,9133,9227,-8383378658186837402
B,C,9153,9227,-1952432129317821403
A,B,9162,9227,-2631064720527571336
B,C,9133,9227,1337780481800992676
B,C,9147,9227,8683551157845908123
A,B,9156,9227,3623444793265147761
B,C,9118,9227,1026389890184089530
B,C,9133,9227,-4490639802152220303
A,B,9163,9227,1808512539323506605
A,B,9163,9229,-6192207873803995354
B,C,9153,9229,-663614918674387218
B,C,9094,9229,-1892372909820396823
B,C,9137,9229,7723649267112817177
B,C,9122,9229,-2430332807500888040
B,C,9145,9229,8083037061306534663
A,B,9168,9229,-238395498731274655
B,C,9147,9229,4739998115457272741
B,C,9141,9229,-5781902741191189234
B,C,9147,9231,-3502449560748498624
B,C,9151,9231,-4051573224243786855
B,C,9149,9231,-8974712391388920997
A,B,9168,9231,-8850892901057863551
A,B,9166,9231,-4874990159825833202
A,B,9104,9231,3867722505589839587
A,B,9169,9231,1953539848625740815
B,C,9147,9231,899602238756852652
B,C,9147,9231,-3907461694275822434
B,C,9155,9231,-373680985072118016
A,B,9168,9233,-4878601867933665050
B,C,9151,9233,3561139617547994556
B,C,9153,9233,-1223424231792475261
A,B,9162,9233,8754326219088527185
B,C,9145,9233,-9108486334133306430
A,B,9114,9233,-2714595374872778570
A,B,9099,9233,-6336634526050533749
A,B,9162,9233,-4580493070365578323
A,B,9163,9233,-5296335158358064432
A,B,9166,9233,9102751602423908630
B,C,9157,9233,1404380454347342168
B,C,9155,9233,-8682997914189116416
B,C,9151,9235,5211164875678217918
A,B,9166,9235,1166780535185367988
B,C,9094,9235,-8074083726137850147
B,C,9155,9235,-4255066639683286119
A,B,9120,9235,-8096338491288004470
B,C,9128,9235,-1207105462047674732
B,C,9147,9235,4393822471341612166
A,B,9138,9235,2191050006976686432
A,B,9166,9235,2398844184390049902
A,B,9126,9235,2323065988588529020
B,C,9155,9235,-2746608978557647464
B,C,9145,9237,8519434038256177752
A,B,9150,9237,-6257498030893708591
B,C,9100,9237,3376048798419542088
B,C,9110,9237,5403926562061811289
A,B,9152,9237,-3194893335472019984
B,C,9110,9237,-6814257145617989634
A,B,9156,9237,-6108587334878307587
A,B,9115,9237,5841568243204642019
A,B,9163,9237,8705549926954259131
A,B,9162,9237,3315520804138435296
A,B,9164,9237,-2272416175403664301
B,C,9141,9239,8244521990333037572
A,B,9163,9239,-3266757199852538983
B,C,9118,9239,2254578980511788295
A,B,9156,9239,-4194399174814688024
B,C,9155,9241,-4832552000610694719
A,B,9169,9241,7894425789885897912
A,B,9162,9241,-3036706569006620677
B,C,9118,9241,-8976909947228595588
B,C,9147,9241,-2391713954568625230
B,C,9112,9241,43005741509452518
B,C,9194,9243,4460288268488553089
B,C,9227,9243,5791531430195666493
B,C,9120,9243,-7198701531972670956
A,B,9142,9245,-765707023713094006
B,C,9155,9245,-4977406282172860674
B,C,9124,9245,1522545238065937423
B,C,9141,9245,2306997705198990400
B,C,9157,9245,-4850876324309914603
B,C,9102,9245,7971765266811172834
B,C,9153,9245,6454034254671553606
B,C,9243,9247,-6814257145617989634
A,B,9162,9247,-2617608191946523765
A,B,9169,9247,7072881261621975710
B,C,9153,9247,-3712316120854596742
A,B,9163,9247,-2521868381540064416
A,B,9122,9247,5568293476263509244
A,B,9160,9247,7201456705331173611
A,B,8777,9247,-3671405626132974935
B,C,9147,9247,-4892767691494287918
A,B,9162,9247,-6195242293786772025
B,C,9155,9247,2811655156587459378
B,C,9100,9249,6236119217226925763
A,B,9118,9249,-4466397919095539163
B,C,9118,9249,7272726859896612094
B,C,9094,9249,-5122225062118977846
B,C,9241,9249,-2746608978557647464
A,B,9139,9249,-7208397172084194940
A,C,9036,9249,404052992347743040
A,B,9081,9251,718283976968583749
A,B,9120,9251,-3684042445459453458
B,C,9100,9251,556166958115387985
B,C,9155,9251,7780087232343023335
B,C,9141,9251,-1249734224723353446
A,B,9090,9251,-7907461694178822153
A,B,9157,9253,-6536808742956493604
B,C,9133,9253,7261796660154259515
A,B,9018,9253,-2844564216802115645
A,C,9028,9253,-8048555851597247700
A,B,9163,9253,2632311641720345463
A,B,9146,9253,5600951482239538599
B,C,9133,9253,2714969310973230632
B,C,9241,9253,-5639012967432569787
A,B,9139,9255,6135731248531693626
B,C,9096,9255,483804351854214272
A,B,9156,9255,7804249909047407417
B,C,9147,9255,8780735794849113352
A,C,8958,9255,-2666071724029905088
A,B,9116,9255,-5365499518413323636
B,C,9077,9255,5632467642584346637
B,C,9133,9255,-138344723302170003
B,C,9106,9255,-424655446533150675
A,B,9151,9255,5498327937881979491
A,B,9104,9255,-7063883668283561919
A,B,9159,9255,-3821483053254684076
B,C,9147,9255,120166516674832561
B,C,9141,9257,-3052089842581732188
A,B,9154,9257,7325441960916616860
A,B,9160,9259,5070377525474445694
B,C,9147,9259,-4587793896898781546
A,B,9164,9259,-6118559099942624676
B,C,9110,9260,1558911541053042276
B,C,9153,9260,-3748818135975800743
B,C,9135,9260,-3317246002164677647
B,C,9139,9260,-4293756575088337873
B,C,9128,9260,8900873622599750048
A,B,9144,9260,1845681094285968775
B,C,9137,9260,7938440479909644031
B,C,9141,9261,4046533196347236079
B,C,9155,9262,2682571527637462985
A,C,9021,9262,-8598391801137067375
A,B,9154,9262,-3647299725306539274
B,C,9239,9262,8519434038256177752
B,C,9145,9262,-7816881445583519692
B,C,9259,9264,-3712316120854596742
B,C,9259,9264,-2112478029891222204
B,C,9251,9264,-4850876324309914603
A,B,9148,9264,7323116604289868452
B,C,9145,9264,-3478076927205157293
B,C,9153,9266,-749206725549502414
B,C,9149,9266,-8805563307790403845
A,B,9148,9266,5882223174225678390
B,C,9145,9266,-587790491117418655
A,B,8999,9266,-6909886964622417621
A,B,9160,9266,7736634038699974783
B,C,9141,9266,5775714239134804765
B,C,9133,9268,418281426142564501
A,B,9163,9268,-6424183395109153362
B,C,9147,9268,2212576873251234111
B,C,9016,9268,-4533831357465220125
A,B,9157,9268,-5845934306429528084
A,B,9090,9270,-8982661799920449304
B,C,9149,9270,-4188221650675217578
A,B,9146,9270,-7465124721300880127
B,C,9133,9270,-7636166502151195124
B,C,9151,9270,7792833862273181886
A,B,9100,9272,8328481063474815838
B,C,9106,9272,2257258261298547075
A,B,9154,9272,-8997993666968061844
A,C,9030,9272,8553940818103738676
B,C,9251,9274,6454034254671553606
A,B,9158,9274,6793284954616893618
A,B,9164,9276,-3669082910293398875
A,B,9150,9276,4324956388907886033
A,B,8696,9276,-8293734608282705860
B,C,9264,9276,2682571527637462985
B,C,9157,9278,5942482990215408375
A,B,9109,9278,-2428398174360461162
A,B,9166,9278,7879665970309312940
B,C,9153,9278,1369511232176204557
A,B,9162,9278,-6428095903308838032
A,B,9162,9280,-6271188957887645039
A,C,9016,9280,2395863916565546295
B,C,9280,9282,-4892767691494287918
B,C,9260,9284,2811655156587459378
A,B,9166,9284,-7636218502350195138
B,C,9151,9284,-5036344043799599864
B,C,9147,9284,1092097460521253267
B,C,9155,9286,2926513814487723183
B,C,9118,9286,-1851190890562979077
B,C,9133,9288,6039997078626104578
B,C,9094,9288,-7862549010260726887
B,C,9155,9288,-7117620998249357501
B,C,9122,9290,3646629630085750712
B,C,9145,9292,701519977131191850
A,B,9164,9294,-4537229102823752346
B,C,8912,9313,-3671400626131974878
B,C,9318,9320,-2052023671719018495
B,C,9322,9324,-6061131931424052325
B,C,9324,9333,-7300319724481501631
B,C,9223,9343,4516627865116124880
B,C,9270,9343,-6236972761228304059
B,C,9255,9345,6454036254673553595
A,C,9109,9345,-314213992224717094
B,C,9268,9345,-1342855073573601367
B,C,9255,9345,5498327937881979491
B,C,9331,9348,-2251719136531043938
A,B,9204,9348,-3541729355483412389
B,C,9322,9348,-1607509721931610855
A,C,9156,9348,-5141081442206616437
B,C,9239,9350,8754326219088527185
B,C,9278,9350,7879665970309312940
B,C,9257,9350,3315520804138435296
B,C,9219,9350,-8077010804430888999
A,B,9284,9350,5267173027236070235
B,C,9260,9350,8705549926954259131
A,B,9228,9350,6053140676388359534
B,C,9274,9352,7736634038699974783
B,C,9262,9352,-8157889832662020867
A,B,9293,9352,6682854998192322704
A,B,9294,9352,8450856839749997169
B,C,9280,9352,-4874990159825833202
A,B,9295,9352,-8772934129622461983
B,C,9274,9352,-3266757199852538983
B,C,9225,9352,9153815892422528691
A,B,9295,9352,5942476990100408043
A,B,9252,9352,1106137746738484034
B,C,9268,9352,-2617608191946523765
B,C,9280,9352,-4580493070365578323
B,C,9274,9352,-8997993666968061844
B,C,9227,9352,5292791807961566089
A,B,9296,9352,7083375658470740912
B,C,9253,9352,-4878601867933665050
A,B,9294,9354,-5489761991227644394
B,C,9259,9354,-7739127532154717512
A,B,9294,9354,-4013671908141408119
B,C,9276,9354,-8670146305668027212
A,B,9293,9354,-9030765416338547318
B,C,9280,9354,1808512539323506605
B,C,9268,9354,4904521052784511700
A,B,9299,9354,-2224506202457475130
A,C,9154,9354,5677464681881498398
B,C,9282,9354,8338192739261244801
B,C,9282,9354,7532802965667191935
B,C,9278,9356,-5444585371462048903
A,B,9237,9356,5286196973768720581
B,C,9278,9356,2398844184390049902
B,C,9270,9356,-7465124721300880127
A,B,9294,9356,-1997502880863934924
A,B,9235,9356,-3338849769857564463
A,B,9300,9356,-4967281743737859120
B,C,9282,9356,7693460958323551508
A,B,9294,9356,-6207072461696674097
B,C,9259,9356,2632311641720345463
A,B,9271,9356,6143913722278519419
B,C,9278,9356,-3194893335472019984
B,C,9268,9356,-6257498030893708591
A,B,9300,9356,6702948411009140004
A,B,9294,9356,2061606620172822039
B,C,9280,9356,-3911627036042981064
A,B,9294,9356,-3281255915610540140
B,C,9247,9356,8363313224146915387
B,C,9249,9356,3022579563053182178
A,B,9294,9356,4151091112565085976
A,B,9231,9356,8372995093315070142
A,B,9295,9356,2657056925821397658
B,C,9266,9356,-238395498731274655
A,B,9301,9356,5433693842261174741
B,C,9280,9356,-5100408291651571598
B,C,9274,9356,8927872984766598694
B,C,9241,9356,-4623720327630441110
B,C,9282,9356,-2714595374872778570
B,C,9262,9356,-6855645611035373881
B,C,9278,9356,-6745197633518984121
B,C,9251,9358,818189856900754199
A,B,9300,9358,-849214351623345598
B,C,9274,9358,-4194399174814688024
B,C,9278,9360,7201456705331173611
B,C,9235,9360,-8096338491288004470
B,C,9352,9360,8705549926954259131
A,B,9301,9360,2965703759702076306
B,C,9282,9360,-7566630906062565177
A,B,9262,9360,820504226700940164
A,B,9296,9360,2740666074937332028
A,B,9302,9360,2757431863975847801
A,B,9294,9360,5468230074898788991
B,C,9229,9360,6619123650959429786
B,C,9286,9360,-6428095903308838032
A,B,9300,9360,-2406377642910916944
A,B,9270,9360,8346492623468748452
B,C,9241,9360,5841568243204642019
A,B,9295,9362,-7648635648962354078
A,B,9283,9362,-1435972002677593382
B,C,9280,9362,-5296335158358064432
A,B,9295,9362,8000374227019120248
B,C,9272,9362,8328481063474815838
A,B,9288,9362,-3340312724384273426
B,C,9262,9362,-3647299725306539274
A,B,9258,9362,-3605374616885102961
A,B,9294,9362,-1282279750386177228
A,B,9300,9362,-1833045910286059793
A,B,9300,9362,-701849551232237049
A,B,9301,9362,2777271107596400121
B,C,9278,9362,-3567398974193088980
A,C,9132,9362,-2956382793198934075
A,B,9282,9362,-2278712261835767118
A,B,9302,9362,-3524041081123038023
B,C,9286,9362,-6118559099942624676
A,B,9295,9362,-5091790308333518565
B,C,9278,9362,-6108587334878307587
A,B,9295,9362,2668047650498436115
A,B,9287,9364,4073315910822919356
A,B,9246,9364,-1919001445828773526
A,B,9236,9364,-5338233934127557690
A,C,9168,9364,-6685293683433216008
B,C,9268,9364,13156224123464296
A,B,9300,9364,-5095479100138061304
B,C,9286,9364,3845957659671661227
B,C,9262,9364,-8602427365303420934
B,C,9272,9364,-8762035694448074529
A,B,9282,9364,-5974683391227920711
B,C,9262,9364,-7602419365160420678
B,C,9280,9364,-2428398174360461162
B,C,9286,9364,4524253272921604251
A,B,9275,9364,6647774698581827173
B,C,9233,9366,8774402597421397027
A,B,9300,9366,-3746369097426546527
A,B,9234,9366,-6073326303170329149
B,C,9272,9366,3867722505589839587
A,B,9300,9366,2689694815368319803
A,B,9294,9366,-5555574001160736309
A,B,9295,9366,-6322551357158108317
A,B,9260,9366,-4200176045491678886
B,C,9257,9366,7325441960916616860
B,C,9282,9366,1953539848625740815
B,C,9251,9366,2191050006976686432
B,C,9360,9366,818189856900754199
A,B,9289,9366,4338084738646243902
A,B,9249,9368,4835984000953977656
A,B,9294,9368,-3138169193053417914
B,C,9278,9368,-6336634526050533749
A,B,9236,9368,8347188611648134563
A,B,9252,9368,7566591672229984798
B,C,9270,9368,5530033968810332967
B,C,9245,9368,155673531846788666
B,C,9278,9368,921973866389145562
B,C,9280,9368,7541470875003937338
B,C,9274,9368,3143546175670063848
A,B,9285,9368,8754041980365542869
A,B,9244,9368,-7514514378562658105
B,C,9227,9368,-1079475486440057341
B,C,9245,9368,8023441520570237255
A,B,9244,9368,7815900961678724984
A,B,9301,9368,2404546147496192832
B,C,9278,9368,3020778549907216503
B,C,9284,9370,8823316130659519382
B,C,9366,9370,-7345861221666528011
A,B,9301,9370,-5407533967798748084
A,B,9301,9370,-7693829440737788883
A,B,9301,9372,8297406747841156633
B,C,9231,9372,1547721188036097617
A,B,9301,9372,-8019835676375798739
A,B,9285,9372,-6593547131948636891
B,C,9253,9372,2124675000759135533
A,B,9294,9372,-6078063567318974259
B,C,9284,9372,-7636218502350195138
A,B,9301,9372,698313337280151695
B,C,9257,9372,-2521868381540064416
A,B,9294,9372,358211776050013116
A,C,9162,9372,4765580628344897232
B,C,9276,9372,-3669082910293398875
A,B,9285,9372,-8798951375090724471
B,C,9286,9372,-2272416175403664301
B,C,9368,9372,-1207107462148674960
B,C,9259,9372,-9065878277634158883
B,C,9241,9372,7894425789885897912
B,C,9284,9372,878944203822120057
A,B,9294,9372,-5268688176492006100
B,C,9364,9374,1166780535185367988
A,B,9288,9376,-8630429371612551081
A,B,9259,9376,1855261659747316094
B,C,9255,9376,3623444793265147761
A,B,9295,9376,-4077982601318687958
A,B,9302,9376,3015431586448279497
B,C,9362,9376,-5100408291651571598
B,C,9260,9376,-3036706569006620677
B,C,9370,9376,1953539848625740815
B,C,9247,9376,-6121161112157933916
A,B,9300,9376,5199865599714754039
A,B,9278,9376,4020020310346577501
A,B,9213,9376,1059584159177802401
A,B,9295,9376,-6618291078860417492
A,B,9234,9376,-3386410641134547406
A,B,9294,9376,-8686621885204161001
A,C,9105,9378,-3959974385407082206
A,B,9288,9378,288660796864617674
A,B,9299,9378,-2787442126728765718
A,B,9285,9378,3766803954141717075
B,C,9268,9378,5882223174225678390
B,C,9264,9378,5070377525474445694
A,B,9252,9378,-8032351230194251957
B,C,9280,9378,-2241605641403085234
B,C,9253,9380,3808522305824177728
B,C,9251,9380,-765707023713094006
A,B,9307,9380,5981220871863046932
B,C,9268,9380,-1998023773501992440
A,B,9271,9380,-5941002238279032899
A,B,9300,9380,3448810494048236699
B,C,9253,9380,718283976968583749
A,B,9272,9382,-4813370854337264900
B,C,9280,9382,7072881261621975710
B,C,9253,9382,1436150799963021599
B,C,9278,9382,-6192207873803995354
A,B,9276,9384,1868911086188883407
A,B,9258,9384,-386371641104547640
A,B,9256,9384,-1394830906663156679
A,B,9234,9384,-2003743563285632548
B,C,9249,9384,-4466397919095539163
B,C,9255,9384,-7063883668283561919
B,C,9260,9384,1845681094285968775
A,B,9300,9384,9136161457623636272
B,C,9259,9384,-2631064720527571336
A,B,9295,9384,1117211525271794352
B,C,9266,9384,7323116604289868452
A,B,9264,9386,-522371428986413796
A,B,9294,9386,3129572266528810642
A,B,9279,9386,-449136083247420733
A,C,8845,9386,-9222100076389664369
B,C,9253,9386,-7907461694178822153
A,B,9264,9386,2091530684771735926
A,B,9267,9386,5057274861803686156
A,B,9270,9386,238402980366348811
B,C,9268,9386,8446533532734404061
B,C,9257,9386,4482122866409594855
A,B,9291,9388,-6874843604704060288
B,C,9278,9388,5697936730019239047
A,B,9294,9388,4262796972149655555
A,B,9294,9388,3067529124829189174
B,C,9268,9388,-5845934306429528084
B,C,9253,9388,-3684042445459453458
A,B,9282,9388,-7993221326897908925
A,B,9270,9388,-8739419833950452864
A,B,9291,9390,-6382326390007925576
A,B,9270,9390,4021600636822667962
A,B,9301,9392,7824606631659319101
A,B,9294,9392,-3190529896648632746
B,C,9264,9392,5600951482239538599
A,B,9270,9395,4774498831009050101
B,C,9274,9395,6793284954616893618
A,B,9270,9395,1638983082308373527
A,B,9276,9395,2144252618652995230
A,B,9248,9395,-344025271094403171
B,C,9264,9395,6135731248531693626
A,B,9287,9395,-4115177527374276696
A,B,9282,9397,-2587210708572792545
B,C,9249,9397,323053988491528618
B,C,9266,9397,-6909886964622417621
B,C,9370,9397,-6118559099942624676
B,C,9276,9397,-9152223303319057698
A,B,9296,9399,-9195578396946816402
A,B,9305,9399,7063511945830116851
A,B,9273,9399,-2885470223162604677
A,B,9282,9399,-3286188451286980541
B,C,9280,9401,-3821483053254684076
A,B,9276,9401,5003532663750748149
B,C,9253,9401,-6536808742956493604
A,B,9216,9401,2584594459275033809
A,C,9156,9401,-3830176563205369565
A,C,9096,9401,5057271861738686053
A,B,9289,9401,-4077999652916520633
B,C,9253,9403,-7300319724530501783
B,C,9239,9403,-3880157669221004761
A,B,9285,9403,-7548457899407678410
A,B,9294,9403,-7007816812408914232
B,C,9399,9403,5530033968810332967
A,B,9300,9405,401669767425941516
A,B,9181,9405,-2058424309659785019
B,C,9278,9405,4324956388907886033
A,B,9276,9405,-8018059463723932700
A,C,9126,9405,6262079110061525240
B,C,9392,9405,-7566630906062565177
B,C,9280,9405,-6271188957887645039
A,B,9301,9407,-7264825759844252785
A,B,9291,9407,2743569263351750549
B,C,9388,9407,7072881261621975710
B,C,9407,9409,3315520804138435296
A,B,9291,9409,-4821621048906169508
A,C,9118,9409,-6559861882349247817
B,C,9382,9411,8363313224146915387
A,B,9282,9411,1456751840116773456
A,B,9293,9411,-6275355996214006573
A,B,9294,9411,6321567370181846496
A,B,9240,9411,-4496467653047615595
B,C,9388,9411,-3911627036042981064
A,B,9294,9411,6737960546525404861
A,B,9254,9411,-7668176758408762704
B,C,9255,9413,-5365499518413323636
B,C,9278,9413,7804249909047407417
A,B,9174,9413,3932770663605213168
A,B,9296,9413,-8092411684643367375
A,B,9294,9413,-3688201627695248887
A,B,9300,9413,-7103282170108477439
A,B,9294,9417,4046533196332236021
A,B,9254,9417,1221813006492882362
A,B,9294,9417,2487006581290338113
A,B,9180,9419,-2746390943249348592
A,B,9248,9419,8996077369346201677
B,C,9419,9421,3845957659671661227
B,C,9282,9421,2898165592769488776
A,B,8994,9429,9087696387988079817
A,B,9301,9446,2431689511002160820
A,B,9232,9452,-5040977669903169270
B,C,9468,9476,-6257718089158368153
A,B,9359,9480,-9087395141651292868
B,C,9476,9480,-8436198104845901313
A,B,9420,9480,-8670148305673027201
A,B,9420,9480,5350544591357699222
A,B,9427,9483,-373535112137750082
A,B,9421,9483,-8183101376360273674
B,C,9368,9483,8412424045059160663
A,B,9427,9483,-563750693067417666
A,B,9352,9483,-6098403194538227892
A,C,9294,9485,-2924302788282806762
B,C,9472,9485,-8195549396815816257
B,C,9401,9485,2061606620172822039
A,B,9427,9485,-2342992074372602497
A,B,9366,9485,-666557087518760767
A,C,9222,9485,-4309154590583787459
A,B,9366,9485,1442432763418480126
B,C,9386,9485,-8967000226231983661
B,C,9413,9485,-3721441391647912160
A,B,9426,9485,-5812116512155455853
A,B,9420,9485,-7346460028154644235
A,B,9390,9485,5400004437897864125
A,B,9419,9485,3010570629561633514
A,B,9426,9485,1061680620678822945
B,C,9386,9485,2740666074937332028
A,B,9421,9485,-5524181652618240010
B,C,9364,9485,-4044246019104026849
B,C,9368,9485,7815900961678724984
A,B,9427,9485,8066363177079327869
B,C,9413,9485,2657056925821397658
B,C,9401,9485,6647774698581827173
B,C,9364,9485,-1435972002677593382
A,B,9427,9485,705876813398246512
A,B,9420,9485,-5120691185423803501
A,B,9199,9485,8896575803005709745
B,C,9392,9485,5942476990100408043
B,C,9417,9487,-7997471630413223300
B,C,9411,9487,6682854998192322704
B,C,9413,9487,-6139609306555870507
B,C,9364,9487,6086493863780906019
B,C,9360,9487,-4013671908141408119
B,C,9378,9487,-5407533967798748084
B,C,9403,9487,-6618291078860417492
A,B,9426,9489,629328048575203101
B,C,9407,9489,6351616414764393185
B,C,9419,9489,-6207072461696674097
B,C,9366,9489,2689694815368319803
B,C,9403,9489,-8772934129622461983
A,B,9414,9489,8647840698988827806
A,B,9419,9489,9070448195021752680
B,C,9413,9489,2757431863975847801
B,C,9362,9489,-713886046233660836
B,C,9397,9489,-3490727028190930662
B,C,9417,9489,-7176424260679588160
B,C,9417,9489,288660796864617674
A,B,9427,9489,6011298615889479257
B,C,9413,9489,-8667181642027553469
A,B,9432,9489,3323219205330499830
B,C,9413,9489,7083375658470740912
B,C,9415,9489,-7469859316689581540
A,B,9433,9489,4878306509474969918
A,B,9433,9489,7929974981140509622
A,B,9420,9489,-3413499982524392677
A,B,9420,9489,7001840409443697101
B,C,9413,9489,-7259560118156737758
A,C,9228,9489,894685431961197949
A,B,9378,9489,-8007960813116915103
A,B,9404,9489,4991731942010379806
A,B,9414,9489,-8118244010197735808
